3479,Liverpool,Norwich City,1,1,D,2015-2016
3480,Southampton,Manchester United,2,3,A,2015-2016
3481,Tottenham Hotspur,Manchester City,4,1,H,2015-2016
3482,Leicester City,Arsenal,2,5,A,2015-2016
3483,Liverpool,Aston Villa,3,2,H,2015-2016
3484,Manchester United,Sunderland,3,0,H,2015-2016
3485,Southampton,Swansea City,3,1,H,2015-2016
3486,Stoke City,AFC Bournemouth,2,1,H,2015-2016
3487,West Ham United,Norwich City,2,2,D,2015-2016
3488,Newcastle United,Chelsea,2,2,D,2015-2016
3489,Watford,Crystal Palace,0,1,A,2015-2016
3490,West Bromwich Albion,Everton,2,3,A,2015-2016
3491,Crystal Palace,West Bromwich Albion,2,0,H,2015-2016
3492,Aston Villa,Stoke City,0,1,A,2015-2016
3493,AFC Bournemouth,Watford,1,1,D,2015-2016
3494,Manchester City,Newcastle United,6,1,H,2015-2016
3495,Norwich City,Leicester City,1,2,A,2015-2016
3496,Sunderland,West Ham United,2,2,D,2015-2016
3497,Chelsea,Southampton,1,3,A,2015-2016
3498,Everton,Liverpool,1,1,D,2015-2016
3499,Arsenal,Manchester United,3,0,H,2015-2016
3500,Swansea City,Tottenham Hotspur,2,2,D,2015-2016
3501,Tottenham Hotspur,Liverpool,0,0,D,2015-2016
3502,Chelsea,Aston Villa,2,0,H,2015-2016
3503,Crystal Palace,West Ham United,1,3,A,2015-2016
3504,Everton,Manchester United,0,3,A,2015-2016
3505,Manchester City,AFC Bournemouth,5,1,H,2015-2016
3506,Southampton,Leicester City,2,2,D,2015-2016
3507,West Bromwich Albion,Sunderland,1,0,H,2015-2016
3508,Watford,Arsenal,0,3,A,2015-2016
3509,Newcastle United,Norwich City,6,2,H,2015-2016
3510,Swansea City,Stoke City,0,1,A,2015-2016
3511,Aston Villa,Swansea City,1,2,A,2015-2016
3512,Leicester City,Crystal Palace,1,0,H,2015-2016
3513,Norwich City,West Bromwich Albion,0,1,A,2015-2016
3514,Stoke City,Watford,0,2,A,2015-2016
3515,West Ham United,Chelsea,2,1,H,2015-2016
3516,Arsenal,Everton,2,1,H,2015-2016
3517,Sunderland,Newcastle United,3,0,H,2015-2016
3518,AFC Bournemouth,Tottenham Hotspur,1,5,A,2015-2016
3519,Manchester United,Manchester City,0,0,D,2015-2016
3520,Liverpool,Southampton,1,1,D,2015-2016
3521,Chelsea,Liverpool,1,3,A,2015-2016
3522,Crystal Palace,Manchester United,0,0,D,2015-2016
3523,Manchester City,Norwich City,2,1,H,2015-2016
3524,Newcastle United,Stoke City,0,0,D,2015-2016
3525,Swansea City,Arsenal,0,3,A,2015-2016
3526,Watford,West Ham United,2,0,H,2015-2016
3527,West Bromwich Albion,Leicester City,2,3,A,2015-2016
3528,Everton,Sunderland,6,2,H,2015-2016
3529,Southampton,AFC Bournemouth,2,0,H,2015-2016
3530,Tottenham Hotspur,Aston Villa,3,1,H,2015-2016
3531,AFC Bournemouth,Newcastle United,0,1,A,2015-2016
3532,Leicester City,Watford,2,1,H,2015-2016
3533,Manchester United,West Bromwich Albion,2,0,H,2015-2016
3534,Norwich City,Swansea City,1,0,H,2015-2016
3535,Sunderland,Southampton,0,1,A,2015-2016
3536,West Ham United,Everton,1,1,D,2015-2016
3537,Stoke City,Chelsea,1,0,H,2015-2016
3538,Aston Villa,Manchester City,0,0,D,2015-2016
3539,Arsenal,Tottenham Hotspur,1,1,D,2015-2016
3540,Liverpool,Crystal Palace,1,2,A,2015-2016
3541,Watford,Manchester United,1,2,A,2015-2016
3542,Chelsea,Norwich City,1,0,H,2015-2016
3543,Everton,Aston Villa,4,0,H,2015-2016
3544,Newcastle United,Leicester City,0,3,A,2015-2016
3545,Southampton,Stoke City,0,1,A,2015-2016
3546,Swansea City,AFC Bournemouth,2,2,D,2015-2016
3547,West Bromwich Albion,Arsenal,2,1,H,2015-2016
3548,Manchester City,Liverpool,1,4,A,2015-2016
3549,Tottenham Hotspur,West Ham United,4,1,H,2015-2016
3550,Crystal Palace,Sunderland,0,1,A,2015-2016
3551,Aston Villa,Watford,2,3,A,2015-2016
3552,AFC Bournemouth,Everton,3,3,D,2015-2016
3553,Crystal Palace,Newcastle United,5,1,H,2015-2016
3554,Manchester City,Southampton,3,1,H,2015-2016
3555,Sunderland,Stoke City,2,0,H,2015-2016
3556,Leicester City,Manchester United,1,1,D,2015-2016
3557,Tottenham Hotspur,Chelsea,0,0,D,2015-2016
3558,West Ham United,West Bromwich Albion,1,1,D,2015-2016
3559,Liverpool,Swansea City,1,0,H,2015-2016
3560,Norwich City,Arsenal,1,1,D,2015-2016
3561,Stoke City,Manchester City,2,0,H,2015-2016
3562,Arsenal,Sunderland,3,1,H,2015-2016
3563,Manchester United,West Ham United,0,0,D,2015-2016
3564,Southampton,Aston Villa,1,1,D,2015-2016
3565,Swansea City,Leicester City,0,3,A,2015-2016
3566,Watford,Norwich City,2,0,H,2015-2016
3567,West Bromwich Albion,Tottenham Hotspur,1,1,D,2015-2016
3568,Chelsea,AFC Bournemouth,0,1,A,2015-2016
3569,Newcastle United,Liverpool,2,0,H,2015-2016
3570,Everton,Crystal Palace,1,1,D,2015-2016
3571,Norwich City,Everton,1,1,D,2015-2016
3572,Crystal Palace,Southampton,1,0,H,2015-2016
3573,Manchester City,Swansea City,2,1,H,2015-2016
3574,Sunderland,Watford,0,1,A,2015-2016
3575,West Ham United,Stoke City,0,0,D,2015-2016
3576,AFC Bournemouth,Manchester United,2,1,H,2015-2016
3577,Aston Villa,Arsenal,0,2,A,2015-2016
3578,Liverpool,West Bromwich Albion,2,2,D,2015-2016
3579,Tottenham Hotspur,Newcastle United,1,2,A,2015-2016
3580,Leicester City,Chelsea,2,1,H,2015-2016
3581,Chelsea,Sunderland,3,1,H,2015-2016
3582,Everton,Leicester City,2,3,A,2015-2016
3583,Manchester United,Norwich City,1,2,A,2015-2016
3584,Southampton,Tottenham Hotspur,0,2,A,2015-2016
3585,Stoke City,Crystal Palace,1,2,A,2015-2016
3586,West Bromwich Albion,AFC Bournemouth,1,2,A,2015-2016
3587,Newcastle United,Aston Villa,1,1,D,2015-2016
3588,Watford,Liverpool,3,0,H,2015-2016
3589,Swansea City,West Ham United,0,0,D,2015-2016
3590,Arsenal,Manchester City,2,1,H,2015-2016
3591,Stoke City,Manchester United,2,0,H,2015-2016
3592,Aston Villa,West Ham United,1,1,D,2015-2016
3593,AFC Bournemouth,Crystal Palace,0,0,D,2015-2016
3594,Chelsea,Watford,2,2,D,2015-2016
3595,Liverpool,Leicester City,1,0,H,2015-2016
3596,Manchester City,Sunderland,4,1,H,2015-2016
3597,Swansea City,West Bromwich Albion,1,0,H,2015-2016
3598,Tottenham Hotspur,Norwich City,3,0,H,2015-2016
3599,Newcastle United,Everton,0,1,A,2015-2016
3600,Southampton,Arsenal,4,0,H,2015-2016
3601,Crystal Palace,Swansea City,0,0,D,2015-2016
3602,Everton,Stoke City,3,4,A,2015-2016
3603,Norwich City,Aston Villa,2,0,H,2015-2016
3604,Watford,Tottenham Hotspur,1,2,A,2015-2016
3605,West Bromwich Albion,Newcastle United,1,0,H,2015-2016
3606,Arsenal,AFC Bournemouth,2,0,H,2015-2016
3607,Manchester United,Chelsea,0,0,D,2015-2016
3608,West Ham United,Southampton,2,1,H,2015-2016
3609,Leicester City,Manchester City,0,0,D,2015-2016
3610,Sunderland,Liverpool,0,1,A,2015-2016
3611,West Ham United,Liverpool,2,0,H,2015-2016
3612,Arsenal,Newcastle United,1,0,H,2015-2016
3613,Leicester City,AFC Bournemouth,0,0,D,2015-2016
3614,Manchester United,Swansea City,2,1,H,2015-2016
3615,Norwich City,Southampton,1,0,H,2015-2016
3616,Sunderland,Aston Villa,3,1,H,2015-2016
3617,West Bromwich Albion,Stoke City,2,1,H,2015-2016
3618,Watford,Manchester City,1,2,A,2015-2016
3619,Crystal Palace,Chelsea,0,3,A,2015-2016
3620,Everton,Tottenham Hotspur,1,1,D,2015-2016
3621,Aston Villa,Crystal Palace,1,0,H,2015-2016
3622,AFC Bournemouth,West Ham United,1,3,A,2015-2016
3623,Newcastle United,Manchester United,3,3,D,2015-2016
3624,Chelsea,West Bromwich Albion,2,2,D,2015-2016
3625,Manchester City,Everton,0,0,D,2015-2016
3626,Southampton,Watford,2,0,H,2015-2016
3627,Stoke City,Norwich City,3,1,H,2015-2016
3628,Swansea City,Sunderland,2,4,A,2015-2016
3629,Liverpool,Arsenal,3,3,D,2015-2016
3630,Tottenham Hotspur,Leicester City,0,1,A,2015-2016
3631,Tottenham Hotspur,Sunderland,4,1,H,2015-2016
3632,AFC Bournemouth,Norwich City,3,0,H,2015-2016
3633,Chelsea,Everton,3,3,D,2015-2016
3634,Manchester City,Crystal Palace,4,0,H,2015-2016
3635,Newcastle United,West Ham United,2,1,H,2015-2016
3636,Southampton,West Bromwich Albion,3,0,H,2015-2016
3637,Aston Villa,Leicester City,1,1,D,2015-2016
3638,Liverpool,Manchester United,0,1,A,2015-2016
3639,Stoke City,Arsenal,0,0,D,2015-2016
3640,Swansea City,Watford,1,0,H,2015-2016
3641,Norwich City,Liverpool,4,5,A,2015-2016
3642,Crystal Palace,Tottenham Hotspur,1,3,A,2015-2016
3643,Leicester City,Stoke City,3,0,H,2015-2016
3644,Manchester United,Southampton,0,1,A,2015-2016
3645,Sunderland,AFC Bournemouth,1,1,D,2015-2016
3646,Watford,Newcastle United,2,1,H,2015-2016
3647,West Bromwich Albion,Aston Villa,0,0,D,2015-2016
3648,West Ham United,Manchester City,2,2,D,2015-2016
3649,Everton,Swansea City,1,2,A,2015-2016
3650,Arsenal,Chelsea,0,1,A,2015-2016
3651,Arsenal,Southampton,0,0,D,2015-2016
3652,Leicester City,Liverpool,2,0,H,2015-2016
3653,Norwich City,Tottenham Hotspur,0,3,A,2015-2016
3654,Sunderland,Manchester City,0,1,A,2015-2016
3655,West Ham United,Aston Villa,2,0,H,2015-2016
3656,Crystal Palace,AFC Bournemouth,1,2,A,2015-2016
3657,Manchester United,Stoke City,3,0,H,2015-2016
3658,West Bromwich Albion,Swansea City,1,1,D,2015-2016
3659,Everton,Newcastle United,3,0,H,2015-2016
3660,Watford,Chelsea,0,0,D,2015-2016
3661,Manchester City,Leicester City,1,3,A,2015-2016
3662,Aston Villa,Norwich City,2,0,H,2015-2016
3663,Liverpool,Sunderland,2,2,D,2015-2016
3664,Newcastle United,West Bromwich Albion,1,0,H,2015-2016
3665,Stoke City,Everton,0,3,A,2015-2016
3666,Swansea City,Crystal Palace,1,1,D,2015-2016
3667,Tottenham Hotspur,Watford,1,0,H,2015-2016
3668,Southampton,West Ham United,1,0,H,2015-2016
3669,AFC Bournemouth,Arsenal,0,2,A,2015-2016
3670,Chelsea,Manchester United,1,1,D,2015-2016
3671,Sunderland,Manchester United,2,1,H,2015-2016
3672,AFC Bournemouth,Stoke City,1,3,A,2015-2016
3673,Crystal Palace,Watford,1,2,A,2015-2016
3674,Everton,West Bromwich Albion,0,1,A,2015-2016
3675,Norwich City,West Ham United,2,2,D,2015-2016
3676,Swansea City,Southampton,0,1,A,2015-2016
3677,Chelsea,Newcastle United,5,1,H,2015-2016
3678,Arsenal,Leicester City,2,1,H,2015-2016
3679,Aston Villa,Liverpool,0,6,A,2015-2016
3680,Manchester City,Tottenham Hotspur,1,2,A,2015-2016
3681,West Ham United,Sunderland,1,0,H,2015-2016
3682,Leicester City,Norwich City,1,0,H,2015-2016
3683,Southampton,Chelsea,1,2,A,2015-2016
3684,Stoke City,Aston Villa,2,1,H,2015-2016
3685,Watford,AFC Bournemouth,0,0,D,2015-2016
3686,West Bromwich Albion,Crystal Palace,3,2,H,2015-2016
3687,Manchester United,Arsenal,3,2,H,2015-2016
3688,Tottenham Hotspur,Swansea City,2,1,H,2015-2016
3689,Aston Villa,Everton,1,3,A,2015-2016
3690,AFC Bournemouth,Southampton,2,0,H,2015-2016
3691,Leicester City,West Bromwich Albion,2,2,D,2015-2016
3692,Norwich City,Chelsea,1,2,A,2015-2016
3693,Sunderland,Crystal Palace,2,2,D,2015-2016
3694,Arsenal,Swansea City,1,2,A,2015-2016
3695,Stoke City,Newcastle United,1,0,H,2015-2016
3696,West Ham United,Tottenham Hotspur,1,0,H,2015-2016
3697,Liverpool,Manchester City,3,0,H,2015-2016
3698,Manchester United,Watford,1,0,H,2015-2016
3699,Tottenham Hotspur,Arsenal,2,2,D,2015-2016
3700,Chelsea,Stoke City,1,1,D,2015-2016
3701,Everton,West Ham United,2,3,A,2015-2016
3702,Manchester City,Aston Villa,4,0,H,2015-2016
3703,Newcastle United,AFC Bournemouth,1,3,A,2015-2016
3704,Southampton,Sunderland,1,1,D,2015-2016
3705,Swansea City,Norwich City,1,0,H,2015-2016
3706,Watford,Leicester City,0,1,A,2015-2016
3707,Crystal Palace,Liverpool,1,2,A,2015-2016
3708,West Bromwich Albion,Manchester United,1,0,H,2015-2016
3709,Norwich City,Manchester City,0,0,D,2015-2016
3710,AFC Bournemouth,Swansea City,3,2,H,2015-2016
3711,Stoke City,Southampton,1,2,A,2015-2016
3712,Aston Villa,Tottenham Hotspur,0,2,A,2015-2016
3713,Leicester City,Newcastle United,1,0,H,2015-2016
3714,Everton,Arsenal,0,2,A,2015-2016
3715,Chelsea,West Ham United,2,2,D,2015-2016
3716,Crystal Palace,Leicester City,0,1,A,2015-2016
3717,Watford,Stoke City,1,2,A,2015-2016
3718,West Bromwich Albion,Norwich City,0,1,A,2015-2016
3719,Swansea City,Aston Villa,1,0,H,2015-2016
3720,Newcastle United,Sunderland,1,1,D,2015-2016
3721,Southampton,Liverpool,3,2,H,2015-2016
3722,Manchester City,Manchester United,0,1,A,2015-2016
3723,Tottenham Hotspur,AFC Bournemouth,3,0,H,2015-2016
3724,Aston Villa,Chelsea,0,4,A,2015-2016
3725,Arsenal,Watford,4,0,H,2015-2016
3726,AFC Bournemouth,Manchester City,0,4,A,2015-2016
3727,Norwich City,Newcastle United,3,2,H,2015-2016
3728,Stoke City,Swansea City,2,2,D,2015-2016
3729,Sunderland,West Bromwich Albion,0,0,D,2015-2016
3730,West Ham United,Crystal Palace,2,2,D,2015-2016
3731,Liverpool,Tottenham Hotspur,1,1,D,2015-2016
3732,Leicester City,Southampton,1,0,H,2015-2016
3733,Manchester United,Everton,1,0,H,2015-2016
3734,West Ham United,Arsenal,3,3,D,2015-2016
3735,Aston Villa,AFC Bournemouth,1,2,A,2015-2016
3736,Crystal Palace,Norwich City,1,0,H,2015-2016
3737,Southampton,Newcastle United,3,1,H,2015-2016
3738,Swansea City,Chelsea,1,0,H,2015-2016
3739,Watford,Everton,1,1,D,2015-2016
3740,Manchester City,West Bromwich Albion,2,1,H,2015-2016
3741,Sunderland,Leicester City,0,2,A,2015-2016
3742,Liverpool,Stoke City,4,1,H,2015-2016
3743,Tottenham Hotspur,Manchester United,3,0,H,2015-2016
3744,Crystal Palace,Everton,0,0,D,2015-2016
3745,Norwich City,Sunderland,0,3,A,2015-2016
3746,Everton,Southampton,1,1,D,2015-2016
3747,Manchester United,Aston Villa,1,0,H,2015-2016
3748,Newcastle United,Swansea City,3,0,H,2015-2016
3749,West Bromwich Albion,Watford,0,1,A,2015-2016
3750,Chelsea,Manchester City,0,3,A,2015-2016
3751,AFC Bournemouth,Liverpool,1,2,A,2015-2016
3752,Leicester City,West Ham United,2,2,D,2015-2016
3753,Arsenal,Crystal Palace,1,1,D,2015-2016
3754,Stoke City,Tottenham Hotspur,0,4,A,2015-2016
3755,Newcastle United,Manchester City,1,1,D,2015-2016
3756,West Ham United,Watford,3,1,H,2015-2016
3757,Liverpool,Everton,4,0,H,2015-2016
3758,Manchester United,Crystal Palace,2,0,H,2015-2016
3759,Arsenal,West Bromwich Albion,2,0,H,2015-2016
3760,Manchester City,Stoke City,4,0,H,2015-2016
3761,Aston Villa,Southampton,2,4,A,2015-2016
3762,AFC Bournemouth,Chelsea,1,4,A,2015-2016
3763,Liverpool,Newcastle United,2,2,D,2015-2016
3764,Sunderland,Arsenal,0,0,D,2015-2016
3765,Leicester City,Swansea City,4,0,H,2015-2016
3766,Tottenham Hotspur,West Bromwich Albion,1,1,D,2015-2016
3767,Everton,AFC Bournemouth,2,1,H,2015-2016
3768,Newcastle United,Crystal Palace,1,0,H,2015-2016
3769,Stoke City,Sunderland,1,1,D,2015-2016
3770,Watford,Aston Villa,3,2,H,2015-2016
3771,West Bromwich Albion,West Ham United,0,3,A,2015-2016
3772,Arsenal,Norwich City,1,0,H,2015-2016
3773,Swansea City,Liverpool,3,1,H,2015-2016
3774,Manchester United,Leicester City,1,1,D,2015-2016
3775,Southampton,Manchester City,4,2,H,2015-2016
3776,Chelsea,Tottenham Hotspur,2,2,D,2015-2016
3777,Norwich City,Manchester United,0,1,A,2015-2016
3778,Aston Villa,Newcastle United,0,0,D,2015-2016
3779,AFC Bournemouth,West Bromwich Albion,1,1,D,2015-2016
3780,Crystal Palace,Stoke City,2,1,H,2015-2016
3781,Sunderland,Chelsea,3,2,H,2015-2016
3782,West Ham United,Swansea City,1,4,A,2015-2016
3783,Leicester City,Everton,3,1,H,2015-2016
3784,Tottenham Hotspur,Southampton,1,2,A,2015-2016
3785,Liverpool,Watford,2,0,H,2015-2016
3786,Manchester City,Arsenal,2,2,D,2015-2016
3787,West Ham United,Manchester United,3,2,H,2015-2016
3788,Norwich City,Watford,4,2,H,2015-2016
3789,Sunderland,Everton,3,0,H,2015-2016
3790,Liverpool,Chelsea,1,1,D,2015-2016
3791,Arsenal,Aston Villa,4,0,H,2015-2016
3792,Chelsea,Leicester City,1,1,D,2015-2016
3793,Everton,Norwich City,3,0,H,2015-2016
3794,Newcastle United,Tottenham Hotspur,5,1,H,2015-2016
3795,Southampton,Crystal Palace,4,1,H,2015-2016
3796,Stoke City,West Ham United,2,1,H,2015-2016
3797,Swansea City,Manchester City,1,1,D,2015-2016
3798,Watford,Sunderland,2,2,D,2015-2016
3799,West Bromwich Albion,Liverpool,1,1,D,2015-2016
3800,Manchester United,AFC Bournemouth,3,1,H,2015-2016
3801,Hull City,Leicester City,2,1,H,2016-2017
3802,Burnley,Swansea City,0,1,A,2016-2017
3803,Crystal Palace,West Bromwich Albion,0,1,A,2016-2017
3804,Everton,Tottenham Hotspur,1,1,D,2016-2017
3805,Middlesbrough,Stoke City,1,1,D,2016-2017
3806,Southampton,Watford,1,1,D,2016-2017
3807,Manchester City,Sunderland,2,1,H,2016-2017
3808,AFC Bournemouth,Manchester United,1,3,A,2016-2017
3809,Arsenal,Liverpool,3,4,A,2016-2017
3810,Chelsea,West Ham United,2,1,H,2016-2017
3811,Manchester United,Southampton,2,0,H,2016-2017
3812,Stoke City,Manchester City,1,4,A,2016-2017
3813,Burnley,Liverpool,2,0,H,2016-2017
3814,Swansea City,Hull City,0,2,A,2016-2017
3815,Tottenham Hotspur,Crystal Palace,1,0,H,2016-2017
3816,Watford,Chelsea,1,2,A,2016-2017
3817,West Bromwich Albion,Everton,1,2,A,2016-2017
3818,Leicester City,Arsenal,0,0,D,2016-2017
3819,Sunderland,Middlesbrough,1,2,A,2016-2017
3820,West Ham United,AFC Bournemouth,1,0,H,2016-2017
3821,Tottenham Hotspur,Liverpool,1,1,D,2016-2017
3822,Chelsea,Burnley,3,0,H,2016-2017
3823,Crystal Palace,AFC Bournemouth,1,1,D,2016-2017
3824,Everton,Stoke City,1,0,H,2016-2017
3825,Leicester City,Swansea City,2,1,H,2016-2017
3826,Southampton,Sunderland,1,1,D,2016-2017
3827,Watford,Arsenal,1,3,A,2016-2017
3828,Hull City,Manchester United,0,1,A,2016-2017
3829,West Bromwich Albion,Middlesbrough,0,0,D,2016-2017
3830,Manchester City,West Ham United,3,1,H,2016-2017
3831,Manchester United,Manchester City,1,2,A,2016-2017
3832,Arsenal,Southampton,2,1,H,2016-2017
3833,AFC Bournemouth,West Bromwich Albion,1,0,H,2016-2017
3834,Burnley,Hull City,1,1,D,2016-2017
3835,Middlesbrough,Crystal Palace,1,2,A,2016-2017
3836,Stoke City,Tottenham Hotspur,0,4,A,2016-2017
3837,West Ham United,Watford,2,4,A,2016-2017
3838,Liverpool,Leicester City,4,1,H,2016-2017
3839,Swansea City,Chelsea,2,2,D,2016-2017
3840,Sunderland,Everton,0,3,A,2016-2017
3841,Chelsea,Liverpool,1,2,A,2016-2017
3842,Hull City,Arsenal,1,4,A,2016-2017
3843,Leicester City,Burnley,3,0,H,2016-2017
3844,Manchester City,AFC Bournemouth,4,0,H,2016-2017
3845,West Bromwich Albion,West Ham United,4,2,H,2016-2017
3846,Everton,Middlesbrough,3,1,H,2016-2017
3847,Watford,Manchester United,3,1,H,2016-2017
3848,Crystal Palace,Stoke City,4,1,H,2016-2017
3849,Southampton,Swansea City,1,0,H,2016-2017
3850,Tottenham Hotspur,Sunderland,1,0,H,2016-2017
3851,Manchester United,Leicester City,4,1,H,2016-2017
3852,AFC Bournemouth,Everton,1,0,H,2016-2017
3853,Liverpool,Hull City,5,1,H,2016-2017
3854,Middlesbrough,Tottenham Hotspur,1,2,A,2016-2017
3855,Stoke City,West Bromwich Albion,1,1,D,2016-2017
3856,Sunderland,Crystal Palace,2,3,A,2016-2017
3857,Swansea City,Manchester City,1,3,A,2016-2017
3858,Arsenal,Chelsea,3,0,H,2016-2017
3859,West Ham United,Southampton,0,3,A,2016-2017
3860,Burnley,Watford,2,0,H,2016-2017
3861,Everton,Crystal Palace,1,1,D,2016-2017
3862,Swansea City,Liverpool,1,2,A,2016-2017
3863,Hull City,Chelsea,0,2,A,2016-2017
3864,Sunderland,West Bromwich Albion,1,1,D,2016-2017
3865,Watford,AFC Bournemouth,2,2,D,2016-2017
3866,West Ham United,Middlesbrough,1,1,D,2016-2017
3867,Manchester United,Stoke City,1,1,D,2016-2017
3868,Leicester City,Southampton,0,0,D,2016-2017
3869,Tottenham Hotspur,Manchester City,2,0,H,2016-2017
3870,Burnley,Arsenal,0,1,A,2016-2017
3871,Chelsea,Leicester City,3,0,H,2016-2017
3872,Arsenal,Swansea City,3,2,H,2016-2017
3873,AFC Bournemouth,Hull City,6,1,H,2016-2017
3874,Manchester City,Everton,1,1,D,2016-2017
3875,Stoke City,Sunderland,2,0,H,2016-2017
3876,West Bromwich Albion,Tottenham Hotspur,1,1,D,2016-2017
3877,Crystal Palace,West Ham United,0,1,A,2016-2017
3878,Middlesbrough,Watford,0,1,A,2016-2017
3879,Southampton,Burnley,3,1,H,2016-2017
3880,Liverpool,Manchester United,0,0,D,2016-2017
3881,AFC Bournemouth,Tottenham Hotspur,0,0,D,2016-2017
3882,Arsenal,Middlesbrough,0,0,D,2016-2017
3883,Burnley,Everton,2,1,H,2016-2017
3884,Hull City,Stoke City,0,2,A,2016-2017
3885,Leicester City,Crystal Palace,3,1,H,2016-2017
3886,Swansea City,Watford,0,0,D,2016-2017
3887,West Ham United,Sunderland,1,0,H,2016-2017
3888,Liverpool,West Bromwich Albion,2,1,H,2016-2017
3889,Manchester City,Southampton,1,1,D,2016-2017
3890,Chelsea,Manchester United,4,0,H,2016-2017
3891,Sunderland,Arsenal,1,4,A,2016-2017
3892,Manchester United,Burnley,0,0,D,2016-2017
3893,Middlesbrough,AFC Bournemouth,2,0,H,2016-2017
3894,Tottenham Hotspur,Leicester City,1,1,D,2016-2017
3895,Watford,Hull City,1,0,H,2016-2017
3896,West Bromwich Albion,Manchester City,0,4,A,2016-2017
3897,Crystal Palace,Liverpool,2,4,A,2016-2017
3898,Everton,West Ham United,2,0,H,2016-2017
3899,Southampton,Chelsea,0,2,A,2016-2017
3900,Stoke City,Swansea City,3,1,H,2016-2017
3901,AFC Bournemouth,Sunderland,1,2,A,2016-2017
3902,Burnley,Crystal Palace,3,2,H,2016-2017
3903,Manchester City,Middlesbrough,1,1,D,2016-2017
3904,West Ham United,Stoke City,1,1,D,2016-2017
3905,Chelsea,Everton,5,0,H,2016-2017
3906,Arsenal,Tottenham Hotspur,1,1,D,2016-2017
3907,Hull City,Southampton,2,1,H,2016-2017
3908,Liverpool,Watford,6,1,H,2016-2017
3909,Swansea City,Manchester United,1,3,A,2016-2017
3910,Leicester City,West Bromwich Albion,1,2,A,2016-2017
3911,Manchester United,Arsenal,1,1,D,2016-2017
3912,Crystal Palace,Manchester City,1,2,A,2016-2017
3913,Everton,Swansea City,1,1,D,2016-2017
3914,Southampton,Liverpool,0,0,D,2016-2017
3915,Stoke City,AFC Bournemouth,0,1,A,2016-2017
3916,Sunderland,Hull City,3,0,H,2016-2017
3917,Watford,Leicester City,2,1,H,2016-2017
3918,Tottenham Hotspur,West Ham United,3,2,H,2016-2017
3919,Middlesbrough,Chelsea,0,1,A,2016-2017
3920,West Bromwich Albion,Burnley,4,0,H,2016-2017
3921,Burnley,Manchester City,1,2,A,2016-2017
3922,Hull City,West Bromwich Albion,1,1,D,2016-2017
3923,Leicester City,Middlesbrough,2,2,D,2016-2017
3924,Liverpool,Sunderland,2,0,H,2016-2017
3925,Swansea City,Crystal Palace,5,4,H,2016-2017
3926,Chelsea,Tottenham Hotspur,2,1,H,2016-2017
3927,Watford,Stoke City,0,1,A,2016-2017
3928,Arsenal,AFC Bournemouth,3,1,H,2016-2017
3929,Manchester United,West Ham United,1,1,D,2016-2017
3930,Southampton,Everton,1,0,H,2016-2017
3931,Manchester City,Chelsea,1,3,A,2016-2017
3932,Crystal Palace,Southampton,3,0,H,2016-2017
3933,Stoke City,Burnley,2,0,H,2016-2017
3934,Sunderland,Leicester City,2,1,H,2016-2017
3935,Tottenham Hotspur,Swansea City,5,0,H,2016-2017
3936,West Bromwich Albion,Watford,3,1,H,2016-2017
3937,West Ham United,Arsenal,1,5,A,2016-2017
3938,AFC Bournemouth,Liverpool,4,3,H,2016-2017
3939,Everton,Manchester United,1,1,D,2016-2017
3940,Middlesbrough,Hull City,1,0,H,2016-2017
3941,Watford,Everton,3,2,H,2016-2017
3942,Arsenal,Stoke City,3,1,H,2016-2017
3943,Burnley,AFC Bournemouth,3,2,H,2016-2017
3944,Hull City,Crystal Palace,3,3,D,2016-2017
3945,Swansea City,Sunderland,3,0,H,2016-2017
3946,Leicester City,Manchester City,4,2,H,2016-2017
3947,Chelsea,West Bromwich Albion,1,0,H,2016-2017
3948,Manchester United,Tottenham Hotspur,1,0,H,2016-2017
3949,Southampton,Middlesbrough,1,0,H,2016-2017
3950,Liverpool,West Ham United,2,2,D,2016-2017
3951,AFC Bournemouth,Leicester City,1,0,H,2016-2017
3952,Everton,Arsenal,2,1,H,2016-2017
3953,Middlesbrough,Liverpool,0,3,A,2016-2017
3954,Sunderland,Chelsea,0,1,A,2016-2017
3955,West Ham United,Burnley,1,0,H,2016-2017
3956,Crystal Palace,Manchester United,1,2,A,2016-2017
3957,Manchester City,Watford,2,0,H,2016-2017
3958,Stoke City,Southampton,0,0,D,2016-2017
3959,Tottenham Hotspur,Hull City,3,0,H,2016-2017
3960,West Bromwich Albion,Swansea City,3,1,H,2016-2017
3961,Crystal Palace,Chelsea,0,1,A,2016-2017
3962,Middlesbrough,Swansea City,3,0,H,2016-2017
3963,Stoke City,Leicester City,2,2,D,2016-2017
3964,Sunderland,Watford,1,0,H,2016-2017
3965,West Ham United,Hull City,1,0,H,2016-2017
3966,West Bromwich Albion,Manchester United,0,2,A,2016-2017
3967,AFC Bournemouth,Southampton,1,3,A,2016-2017
3968,Manchester City,Arsenal,2,1,H,2016-2017
3969,Tottenham Hotspur,Burnley,2,1,H,2016-2017
3970,Everton,Liverpool,0,1,A,2016-2017
3971,Watford,Crystal Palace,1,1,D,2016-2017
3972,Arsenal,West Bromwich Albion,1,0,H,2016-2017
3973,Burnley,Middlesbrough,1,0,H,2016-2017
3974,Chelsea,AFC Bournemouth,3,0,H,2016-2017
3975,Leicester City,Everton,0,2,A,2016-2017
